feed_ec
0.1859259259259259
0.18
0.17934306569343067
0.1840268456375839
0.1812857142857143
0.15742424242424244
0.16448275862068965
0.16586363636363638
0.1707766990291262
0.18223333333333333
0.17752411575562702
0.18176646706586827
0.17862068965517242
0.1822431506849315
0.1862807881773399
0.18941176470588236
0.1899407114624506
0.19761467889908257
0.20343750000000002
0.20397058823529413
0.20957446808510638
0.20668539325842697
0.22
0.13
0.09000000000000001
0.07669354838709677
0.08
0.08957142857142857
0.10183908045977011
0.09876288659793815
0.11161764705882353
0.13478
0.1640450928381963
0.1448159509202454
0.14790996784565916
0.15
0.15146864686468647
0.15804918032786885
0.16100628930817612
0.15962046204620461
0.1705703422053232
0.1768452380952381
0.18523809523809523
0.19801980198019803
0.1849032258064516
0.18631410256410258
0.20070247933884297
0.20168
0.20765957446808508
0.20766917293233084
0.20607438016528926
0.20470588235294115
0.2098125
0.2224096385542169
0.13
0.13
0.13090909090909092
0.13
0.1295714285714286
0.13
0.13595238095238096
0.13132075471698113
0.13464285714285715
0.09315217391304348
0.14666666666666667
0.10352941176470588
0.10646464646464647
0.10213592233009708
0.14449295774647888
0.14430059523809524
0.12820627802690582
0.12596928982725528
0.12560756972111553
