feed_ec
0.186
0.18
0.2061904761904762
0.2042857142857143
0.2
0.20083333333333334
0.21359999999999998
0.23
0.22973684210526316
0.23999999999999996
0.23944444444444443
0.21860655737704918
0.19349999999999998
0.18598039215686274
0.1797260273972603
0.17945945945945949
0.1846875
0.1836764705882353
0.216
0.17500000000000002
0.15661290322580645
0.14852941176470588
0.14214285714285715
0.1433333333333333
0.15863636363636366
0.1628
0.14583333333333334
0.1396
0.13787234042553193
0.1293548387096774
0.13
0.10434782608695652
0.11
0.10055555555555556
0.1
0.20555555555555557
0.21615384615384614
0.24406698564593304
0.24696629213483146
0.2558791208791209
0.2592452830188679
0.27714285714285714
0.15
0.1496875
0.1507
0.15
